ID,cc_cons,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,loan_enq,emi_active,account_type,gender,age,Income,Emp_Tenure_Years,Tenure_with_Bank,region_code,NetBanking_Flag,Avg_days_between_transaction,total_spend_credit_cc,total_spend_debit_cc,total_count_credit_trans,total_count_debit_trans,total_investment,total_sum_debited_amount,total_sum_credited_amount,total_count_debited_counts,total_count_credited_counts,total_max_credited_amount
9671,,293000,1,1,1.0,1,Y,1713.03,current,M,28.0,MEDIUM,4.800000000000001,8,8,958,1,18827.63,8558.57,93.0,13.0,459323.8,107203.92,447118.08,100.0,11.0,220522.0
6615,,206000,1,1,1.0,1,Y,46188.74,current,M,63.0,MEDIUM,37.349999999999994,10,10,537,0,6476.345,29930.0,129.0,4.0,523247.5,220837.15999999997,87814.44,128.0,54.0,241180.0
12050,,524000,1,1,1.0,1,Y,3235.61,current,M,32.0,MEDIUM,2.4000000000000004,4,4,249,1,38704.979999999996,13280.0,80.0,108.0,212527.6,253933.11000000002,107194.5,139.0,9.0,74074.0
13998,,199000,1,1,1.0,1,Y,2045.79,current,M,83.0,LOW,37.349999999999994,6,6,653,1,15362.9,9760.130000000001,31.0,43.0,722300.02012,153239.89,133096.0,97.0,22.0,274184.0
7406,,232000,1,1,1.0,1,Y,15191.7,current,M,55.0,MEDIUM,7.0,4,4,614,0,40458.525,17574.89,111.0,90.0,42357.0,192590.94,82048.88,145.0,24.0,67348.7
12497,,104000,1,1,1.0,1,Y,11340.54,current,M,27.0,MEDIUM,1.4000000000000001,6,6,710,0,32177.22,12303.9,214.0,7.0,15637.11,152604.24,338368.0,174.0,40.0,122306.0
4662,,16000,1,1,1.0,1,Y,433.07,saving,M,37.0,MEDIUM,3.4000000000000004,7,7,966,1,39883.619999999995,4257.2,140.0,11.0,836406.7,170546.52000000002,215594.0,20.0,35.0,225033.0
3661,,100000,1,1,1.0,1,Y,127.28,saving,M,35.0,MEDIUM,1.5,8,8,945,0,6105.285,13960.419999999998,80.0,44.0,297050.97,83483.81,280032.0,39.0,21.0,82735.0
17436,,87000,1,1,1.0,1,Y,7983.26,current,M,62.0,LOW,8.4,8,8,538,1,38808.81,8037.29,80.0,64.0,52594.85,372555.38,276932.0,51.0,12.0,314811.125
2332,,326000,1,1,1.0,1,Y,10967.4,current,M,28.0,MEDIUM,5.6000000000000005,6,6,511,1,34541.42,9632.46,35.0,65.0,318251.2,61133.090000000004,187574.0,208.0,43.0,314811.125
16771,,199999,1,1,1.0,1,Y,7770.03,current,M,37.0,MEDIUM,1.7000000000000002,4,4,606,1,65258.840000000004,25035.54,71.0,68.0,138950.7,152424.82,407536.0,237.0,7.0,23551.7
17110,,267000,1,1,1.0,1,Y,1115.83,current,M,30.0,LOW,7.0,8,8,296,0,88473.81999999999,48734.7,41.0,102.0,45009.25,100688.6,241288.94,146.0,76.0,208218.0
15967,,371000,1,1,1.0,1,Y,6191.68,current,M,37.0,LOW,3.4000000000000004,10,10,258,1,18528.16,20659.0,133.0,37.0,63368.0,152989.84,206385.0,82.0,122.5,117566.0
5758,,366000,1,1,1.0,1,Y,2030.8,current,M,34.0,LOW,14.0,8,8,254,1,19632.2,5104.0,252.5,6.0,75839.69977,121207.44,504819.75,84.0,19.0,263913.0
2882,,481000,1,1,1.0,1,Y,833.43,saving,M,30.0,MEDIUM,4.0,5,5,766,1,11949.42,25881.829999999998,17.0,53.0,71990.83,208514.67,220311.4,130.0,24.0,96907.0
10774,,72000,1,1,1.0,1,Y,52663.81,current,M,28.0,MEDIUM,7.2,8,8,867,1,61592.835,6245.06,84.0,86.0,1254543.3399999999,251476.03,203763.0,170.0,13.0,122193.87
7750,,53000,1,1,1.0,1,Y,11391.81,current,M,66.0,HIGH,32.2,10,10,812,1,83132.45999999999,52786.44875000001,116.0,76.0,629668.2,292868.73,355794.70999999996,113.0,56.0,76536.0
16516,,139000,1,1,1.0,1,Y,5147.5,current,F,62.0,LOW,21.0,6,6,656,0,41693.090000000004,46465.11,224.0,68.0,301254.15,186859.62,85743.0,105.0,32.0,64833.35
3670,,520000,1,1,1.0,1,Y,1099.81,current,M,29.0,LOW,7.2,9,9,760,0,9268.265,21605.73,50.0,92.0,1254543.3399999999,79040.98000000001,100683.86,132.0,71.0,230496.84
15883,,520000,1,1,1.0,1,Y,9037.46,current,M,46.0,MEDIUM,7.800000000000001,9,9,737,1,47069.645,20409.64,45.0,128.0,2668.26,162551.41999999998,163075.99,283.5,14.0,90453.0
2947,,84000,1,1,1.0,1,Y,3294.91,current,F,44.0,MEDIUM,9.600000000000001,7,7,523,1,23595.855,9767.36,109.0,24.0,271214.8,99280.15,66064.48,69.0,47.0,212682.96
13476,,169000,1,1,1.0,1,Y,3450.83,saving,M,33.0,HIGH,11.700000000000001,3,3,863,1,71009.725,9737.5,81.0,94.0,210418.5,148429.15,172894.0,59.0,10.0,176446.0
13301,,212500,1,1,1.0,1,Y,78966.76,current,M,40.0,MEDIUM,18.0,8,8,818,1,45631.78,13761.31,142.0,34.0,868217.90977,52844.100000000006,210780.94,82.0,60.0,114261.0
6468,,461000,1,1,1.0,1,Y,1514.41,current,F,69.0,MEDIUM,34.300000000000004,7,7,710,1,24926.684999999998,14536.68,86.0,75.0,237586.8,245687.11,155854.16,140.0,19.0,229540.0
15135,,104000,1,1,1.0,1,Y,4583.62,current,M,47.0,MEDIUM,21.6,7,7,355,0,56892.5,22561.16,78.0,61.0,151479.5,447164.94625000004,123873.5,118.0,48.0,223034.0
16278,,59000,1,1,1.0,1,Y,1265.95,saving,M,33.0,LOW,1.3,1,1,582,1,29554.71,24747.0,37.0,9.0,1254543.3399999999,200950.13,510021.06500000006,85.0,56.0,85731.0
12114,,533000,1,1,1.0,1,Y,1524.06,current,M,47.0,MEDIUM,8.1,2,2,809,0,17831.975,50532.8,88.0,23.0,1254543.3399999999,188795.41,77505.28,63.0,45.0,314811.125
3839,,68000,1,1,1.0,1,Y,20472.96,current,M,28.0,HIGH,8.0,8,8,355,1,34328.7,52786.44875000001,98.0,10.0,331724.9,230760.59,94360.0,55.0,104.0,78471.0
2886,,289000,1,1,1.0,1,Y,1585.28,saving,M,63.0,MEDIUM,4.3,1,1,247,0,28533.309999999998,11436.8,137.0,73.0,53157.9,99426.76,150276.5,92.0,85.0,107602.0
11928,,47000,1,1,1.0,1,Y,6223.1,current,M,27.0,LOW,2.1,5,5,748,1,41343.115,52786.44875000001,115.0,35.0,76632.45,61801.07,51009.87,136.0,115.0,159469.0
15155,,403000,1,1,1.0,1,Y,35913.65,current,F,33.0,LOW,10.4,1,1,771,0,14036.71,52786.44875000001,131.0,117.0,325480.75,177341.09,510021.06500000006,76.0,79.0,234202.0
4316,,272000,1,1,1.0,1,Y,2686.29,current,M,46.0,MEDIUM,7.800000000000001,4,4,249,1,31750.78,13081.279999999999,125.0,78.0,207017.75,124827.51000000001,510021.06500000006,164.0,11.0,124309.0
7299,,523000,1,1,1.0,1,Y,288.38,current,M,36.0,MEDIUM,8.0,1,1,801,1,40619.6,6582.0599999999995,74.0,87.0,3175.26,447164.94625000004,188931.74,122.0,50.0,76149.0
1306,,136000,1,1,1.0,1,Y,2051.88,current,M,33.0,LOW,3.9000000000000004,2,2,485,1,18841.0,5292.01,60.0,35.0,271370.56006,337244.69,290704.5,61.0,47.0,114441.0
19221,,75000,1,1,1.0,1,Y,12778.23,current,M,33.0,MEDIUM,9.1,5,5,606,1,45170.55,9016.28,24.0,87.0,1254543.3399999999,447164.94625000004,123872.68,178.0,15.0,120489.2
7039,,660000,1,1,1.0,1,Y,3450.83,saving,F,28.0,MEDIUM,8.0,10,10,259,0,25348.48,8934.57,32.0,102.0,372445.25,95176.81,231517.0,134.0,32.0,83907.0
11499,,125000,1,1,1.0,1,Y,991.53,current,M,35.0,MEDIUM,15.0,4,4,700,0,8189.245,30904.309999999998,137.0,12.0,421880.42021,99131.64,101400.76000000001,116.0,75.0,267651.0
1312,,443000,1,1,1.0,1,Y,11469.17,current,M,60.0,LOW,12.0,3,3,883,1,21547.195,15071.0,77.0,47.0,724254.19,238890.77,196354.32,72.0,15.0,149083.0
2124,,298000,1,1,1.0,1,Y,5971.57,saving,F,29.0,MEDIUM,3.6,4,4,454,1,18473.78,13393.74,153.0,75.0,606499.09,160041.91,135025.87,186.0,49.0,89315.0
1907,,192000,1,1,1.0,1,Y,2783.46,current,M,42.0,MEDIUM,13.200000000000001,7,7,537,0,22177.370000000003,8667.25,214.0,24.0,249687.65,265072.31,99188.0,119.0,76.0,48236.0
16979,,44000,1,1,1.0,1,Y,799.63,current,M,55.0,HIGH,21.0,9,9,723,0,42993.979999999996,26566.760000000002,188.0,70.0,22512.0,261861.12000000002,425489.87,103.0,26.0,105125.0
6629,,225000,1,1,1.0,1,Y,836.64,current,M,28.0,MEDIUM,4.800000000000001,8,8,516,1,66646.64000000001,52786.44875000001,21.0,115.0,389728.2,183634.41,306400.5,94.0,109.0,137654.0
5295,,483000,1,1,1.0,1,Y,10959.16,current,F,50.0,MEDIUM,9.0,1,1,445,1,38698.5,38536.83,101.0,79.0,175833.84,76752.28,106441.67,80.0,34.0,96520.0
11961,,301000,1,1,1.0,1,Y,12581.16,current,M,33.0,MEDIUM,5.2,8,8,614,0,66454.275,15656.51,148.0,99.0,149622.5,110170.5,510021.06500000006,147.0,26.0,109065.95
11653,,20000,1,1,1.0,1,Y,9458.22,saving,M,32.0,MEDIUM,9.600000000000001,8,8,623,1,17667.0,11635.09,84.0,123.0,239846.0,447164.94625000004,162009.53,159.0,122.5,222682.0
2822,,371000,1,1,1.0,1,Y,5299.11,current,F,67.0,LOW,37.349999999999994,7,7,454,1,30049.440000000002,3110.0,149.0,14.0,1254543.3399999999,137495.99,135173.0,186.0,38.0,144255.0
9335,,324000,1,1,1.0,1,Y,1748.28,saving,M,35.0,MEDIUM,15.0,9,9,708,1,62962.09,12908.9,97.0,85.0,1254543.3399999999,180322.34,189162.64,100.0,122.5,66630.0
742,,28000,1,1,1.0,1,Y,9.23,current,M,62.0,MEDIUM,37.349999999999994,6,6,428,1,49041.245,12133.0,50.0,33.0,1254543.3399999999,187834.87,207631.5,114.0,32.0,55501.0
8080,,147000,1,1,1.0,1,Y,2278.26,current,F,34.0,MEDIUM,8.4,6,6,914,0,19209.27,7725.910000000001,26.0,30.0,456059.5,94843.20999999999,124326.84,101.0,74.0,314811.125
12707,,567000,1,1,1.0,1,Y,14878.37,saving,M,58.0,LOW,22.8,4,4,588,1,5693.1,36523.88,47.0,6.0,151829.87012,120746.03,75181.0,124.0,76.0,92586.0
3559,,403000,1,1,1.0,1,Y,2589.33,current,M,38.0,MEDIUM,12.600000000000001,6,6,488,1,38308.775,34438.06,106.0,61.0,118796.2191,82003.12,368763.42,108.0,11.0,127929.0
4455,,371000,1,1,1.0,1,Y,9542.83,saving,M,37.0,HIGH,6.800000000000001,10,10,748,1,109024.28999999998,24600.62,22.0,64.0,235894.0,146881.13,85867.0,107.0,51.0,121525.0
16907,,507000,1,1,1.0,1,Y,6798.69,current,M,33.0,LOW,11.700000000000001,7,7,743,0,7346.035,5503.85,34.0,134.0,230896.0,80666.79000000001,60160.35,134.0,11.0,266274.0
6453,,293000,1,1,1.0,1,Y,1338.98,current,M,37.0,MEDIUM,13.600000000000001,8,8,818,1,70741.46,12383.0,70.0,38.0,778872.7,447164.94625000004,144084.51,41.0,19.0,274216.0
1108,,519000,1,1,1.0,1,Y,2569.94,current,F,62.0,MEDIUM,8.4,7,7,863,0,18779.15,34496.96,252.5,129.0,58217.2,89512.72,302734.01,236.0,70.0,124241.0
280,,160000,1,1,1.0,1,Y,10388.71,current,M,56.0,MEDIUM,14.4,5,5,686,1,10491.99,18170.95,60.0,18.0,1115444.35,151846.13999999998,203038.1,238.0,9.0,91272.0
16566,,59000,1,1,1.0,1,Y,383.62,current,M,47.0,LOW,18.900000000000002,6,6,535,1,6634.0,34832.3,31.0,103.0,133320.0,119877.97,100469.0,124.0,39.0,103243.70999999999
17535,,345000,1,1,1.0,1,Y,3364.53,current,M,28.0,LOW,0.8,9,9,355,1,82035.0,26158.85,125.0,68.0,14014.16,215801.84,248745.03,283.5,40.0,100173.0
15464,,170000,1,1,1.0,1,Y,21718.02,current,M,42.0,MEDIUM,6.6000000000000005,4,4,653,1,24252.08,9215.17,53.0,52.0,144496.09,215617.93,396291.73,27.0,55.0,148125.0
936,,27000,1,1,1.0,1,Y,34670.95,current,F,42.0,LOW,19.8,6,6,750,1,19717.975,3834.17,89.0,54.0,469296.6,149807.5,372143.75,116.0,85.0,105934.0
17214,,395000,1,1,1.0,1,Y,4981.74,current,M,64.0,MEDIUM,37.349999999999994,2,2,606,1,32580.93,3544.0,57.0,42.0,171371.8,101295.0,88122.0,191.0,51.0,39139.0
6182,,461000,1,1,1.0,1,Y,15242.4,current,M,47.0,MEDIUM,27.0,9,9,454,1,55714.92,17559.22,55.0,56.0,126877.95999999999,73233.44,364454.5,155.0,25.0,216332.0
14305,,326250,1,1,1.0,1,Y,45226.08,current,M,30.0,LOW,2.0,10,10,945,1,28779.75,23956.1,52.0,46.0,23097.0,163870.72,98654.36,124.0,32.0,277169.0
11840,,290000,1,1,1.0,1,Y,5522.7,saving,M,34.0,LOW,12.600000000000001,10,10,748,1,16557.56,28692.92,47.0,154.0,1254543.3399999999,238062.41999999998,176261.24,64.0,44.0,109559.0
7534,,300000,1,1,1.0,1,Y,18717.09,current,M,62.0,LOW,16.8,4,4,519,1,71051.765,32734.899999999998,152.0,103.0,276975.8,89329.64000000001,273733.41000000003,37.0,42.0,60673.0
3025,,127500,1,1,1.0,1,Y,1492.62,saving,M,51.0,MEDIUM,21.700000000000003,10,10,683,1,71333.43000000001,2351.84,65.0,6.0,210294.23,106251.44,205232.71,54.0,14.0,138381.0
6393,,518000,1,1,1.0,1,Y,8308.44,current,M,28.0,MEDIUM,8.0,5,5,505,1,25075.2,8959.93,60.0,35.0,104280.2,447164.94625000004,180108.0,114.0,17.0,92989.0
13441,,26000,1,1,1.0,1,Y,16927.93,current,F,83.0,MEDIUM,37.349999999999994,7,7,503,0,38741.53,7306.03,71.0,98.0,93529.24,121448.07,253455.5,115.0,15.0,128836.41
18252,,579000,1,1,1.0,1,Y,2578.6,current,M,32.0,MEDIUM,8.4,1,1,766,0,21076.38,11993.1,212.0,119.0,1147983.0,356959.95,242005.0,94.0,48.0,97243.0
11194,,114000,1,1,1.0,1,Y,3683.82,current,M,27.0,MEDIUM,7.0,4,4,887,0,20909.809999999998,13562.0,148.0,54.0,110539.35012000002,310369.42,99663.26999999999,97.0,60.0,194238.0
15711,,375000,1,1,1.0,1,Y,11408.97,current,M,66.0,MEDIUM,36.800000000000004,2,2,805,0,53359.405,48410.72,60.0,55.0,843557.15,273373.97,284067.0,283.5,13.0,193726.0
5219,,505000,1,1,1.0,1,Y,12914.51,saving,M,60.0,MEDIUM,28.0,8,8,814,1,18403.995000000003,27730.36,37.0,30.0,94388.5,162896.71,120926.79000000001,209.0,9.0,137539.0
16914,,371000,1,1,1.0,1,Y,2265.42,current,M,29.0,LOW,6.300000000000001,3,3,516,1,109024.28999999998,19275.0,178.0,29.0,233738.97,317823.33,345629.9,125.0,49.0,113206.0
10003,,345000,1,1,1.0,1,Y,44633.17,current,M,53.0,LOW,33.0,2,2,593,1,33608.75,27302.73,179.0,70.0,37127.8,103246.69,106520.5,96.0,22.0,96896.0
12338,,199999,1,1,1.0,1,Y,9.23,current,M,66.0,LOW,36.800000000000004,2,2,575,0,86140.51999999999,21696.45,110.0,32.0,101334.67,212285.95,261174.0,88.0,33.0,99838.0
3813,,104000,1,1,1.0,1,Y,1849.37,current,M,42.0,MEDIUM,17.6,7,7,594,1,75563.98,17039.53,77.0,32.0,1254543.3399999999,194809.39,172901.0,77.0,9.0,136740.0
15088,,505000,1,1,1.0,1,Y,8294.83,current,M,35.0,HIGH,1.5,4,4,743,1,59672.42999999999,16551.36,59.0,25.0,1254543.3399999999,203491.31,126760.0,64.0,37.0,101770.0
10155,,255000,1,1,1.0,1,Y,10970.78,current,M,35.0,LOW,7.5,9,9,245,1,109024.28999999998,18292.07,156.0,34.0,213623.25,152415.28999999998,64279.0,137.0,8.0,49290.0
1466,,383000,1,1,1.0,1,Y,1350.52,current,M,34.0,LOW,9.8,4,4,700,1,98508.76,52786.44875000001,82.0,51.0,183171.2,409219.0,318170.4,153.0,27.0,113607.0
15472,,98000,1,1,1.0,1,Y,4702.58,current,M,30.0,LOW,6.0,3,3,647,1,28815.949999999997,18809.809999999998,26.0,15.0,648982.6,228910.27000000002,56606.59,174.0,122.5,148113.0
17157,,402000,1,1,1.0,1,Y,5853.96,current,M,28.0,LOW,4.800000000000001,4,4,653,0,78815.94,29783.0,18.0,18.0,344193.8,241211.1,71703.95,87.0,76.0,124473.0
18166,,518000,1,1,1.0,1,Y,25260.75,current,M,42.0,LOW,15.4,8,8,535,0,42522.06,9987.31,35.0,6.0,217501.43,89212.60999999999,85502.0,93.0,68.0,81792.0
15940,,86000,1,1,1.0,1,Y,1928.01,current,M,31.0,MEDIUM,5.5,1,1,447,1,16778.699999999997,52786.44875000001,67.0,53.0,54534.23,109787.86000000002,207797.7,103.0,9.0,65734.0
16627,,290000,1,1,1.0,1,Y,5004.84,current,M,62.0,MEDIUM,33.6,3,3,855,0,9690.23,3002.0,45.0,86.0,1254543.3399999999,220836.71000000002,241728.0,231.0,116.0,260563.03
10125,,401000,1,1,1.0,1,Y,2578.6,current,M,33.0,LOW,13.0,8,8,245,1,46549.770000000004,52786.44875000001,252.5,32.0,242705.0,229142.09,116393.79,109.0,59.0,48467.0
16485,,371000,1,1,1.0,1,Y,65.04,current,M,49.0,LOW,17.400000000000002,7,7,355,1,52491.26,1908.01,72.0,78.0,223678.6,240719.01,336288.62,251.0,34.0,85972.0
683,,49999,1,1,1.0,1,Y,1353.73,current,F,35.0,MEDIUM,10.5,4,4,805,1,109024.28999999998,16454.47,180.0,118.0,253800.0,90541.25,178566.03999999998,59.0,6.0,143840.0
6119,,44000,1,1,1.0,1,Y,1945.12,current,M,46.0,MEDIUM,26.0,2,2,233,1,26569.86,6283.04,79.0,107.0,710469.08,121024.35,260026.0,127.0,50.0,159104.74
4454,,306000,1,1,1.0,1,Y,2193.41,current,M,30.0,MEDIUM,7.0,1,1,966,0,109024.28999999998,10598.0,133.0,54.0,240519.25,119224.54000000001,64564.0,87.0,82.0,83142.71
9712,,319000,1,1,1.0,1,Y,1594.25,current,M,30.0,LOW,10.0,8,8,537,1,45642.950000000004,10139.73,80.0,65.0,58736.45,72627.78,188022.0,65.0,11.0,88828.0
4120,,47000,1,1,1.0,1,Y,15847.92,current,M,46.0,LOW,23.400000000000002,1,1,464,1,10900.5,2699.9,95.0,38.0,436567.0,343682.76999999996,292227.14,55.0,25.0,72106.0
15722,,255000,1,1,1.0,1,Y,2578.88,saving,F,55.0,MEDIUM,3.5,10,10,508,1,21291.879999999997,9236.0,31.0,4.0,362604.0,171892.72999999998,149711.36,160.0,9.0,182742.0
6352,,510000,1,1,1.0,1,Y,1999.79,current,M,37.0,HIGH,8.5,7,7,538,1,54339.35,31240.04,50.0,100.0,735216.0,166017.53,268197.38,210.0,23.0,314811.125
17883,,134000,1,1,1.0,1,Y,13507.92,current,M,32.0,MEDIUM,1.2000000000000002,3,3,713,1,26570.199999999997,25528.21,51.0,6.0,408027.26006,19459.96,179632.97,168.0,9.0,184973.0
18204,,568000,1,1,1.0,1,Y,2633.92,saving,M,30.0,LOW,4.0,10,10,507,1,35683.0,9005.02,53.0,125.0,511638.75,189678.25000000003,161849.0,188.0,6.0,314811.125
9971,,70000,1,1,1.0,1,Y,859.41,current,M,47.0,MEDIUM,24.3,2,2,488,1,68683.785,42624.0,167.0,67.0,472941.2,172912.88999999998,444524.54000000004,123.0,18.0,71319.15
9023,,303000,1,1,1.0,1,Y,131226.86,saving,M,32.0,LOW,4.800000000000001,8,8,658,1,45784.8,7567.22,20.0,64.0,160871.6,350552.04,130108.06,249.0,13.0,314811.125
13472,,164000,1,1,1.0,1,Y,3612.55,current,F,53.0,MEDIUM,3.3000000000000003,9,9,355,0,6762.93,7409.97,117.0,97.0,711741.63,447164.94625000004,485535.0,92.0,100.0,294420.0
18393,,362000,1,1,1.0,1,Y,1099.81,current,M,42.0,LOW,6.6000000000000005,10,10,708,1,30627.365,10646.95,176.0,67.0,123656.67,145327.8,233715.54,54.0,106.0,113244.0
1916,,46000,1,1,1.0,1,Y,8450.54,current,M,47.0,LOW,24.3,3,3,614,1,27178.079999999998,9416.99,77.0,9.0,190386.45,447164.94625000004,69793.73,58.0,21.0,74011.0
2114,,145000,1,1,1.0,1,Y,8501.5,current,M,53.0,MEDIUM,33.0,4,4,883,0,54826.079999999994,36177.63,16.0,81.0,803662.96,217410.29,102723.92,109.0,42.0,95112.0
15098,,16000,1,1,1.0,1,Y,3024.35,saving,F,62.0,MEDIUM,8.4,4,4,922,1,33126.235,5368.49,26.0,22.0,102615.45,72504.82,162118.0,195.0,54.0,71396.0
16002,,400000,1,1,1.0,1,Y,2905.26,current,M,47.0,LOW,24.3,6,6,746,1,70683.72,24866.08,145.0,43.0,1034983.05,163098.3,230433.41999999998,113.0,34.0,141075.25
14466,,599000,1,1,1.0,1,Y,19712.5,saving,M,38.0,MEDIUM,10.8,2,2,863,1,60186.65,16393.0,164.0,34.0,1254543.3399999999,148184.94,183452.06,65.0,6.0,93662.25
5230,,240000,1,1,1.0,1,Y,3838.36,current,M,31.0,MEDIUM,11.0,1,1,966,1,1305.0,17306.0,252.5,35.0,499383.99,126142.73,213788.0,95.0,12.0,106274.0
7591,,17000,1,1,1.0,1,Y,4587.8,current,M,25.0,MEDIUM,1.0,8,8,574,1,8994.529999999999,18225.34,100.0,63.0,148074.85,102622.03,449385.99,69.0,9.0,166166.0
11578,,595000,1,1,1.0,1,Y,2346.71,current,M,33.0,MEDIUM,9.1,1,1,446,1,15791.41,47029.619999999995,76.0,15.0,1254543.3399999999,180383.34999999998,300555.38,149.0,23.0,314811.125
3258,,147000,1,1,1.0,1,Y,26885.77,current,M,47.0,MEDIUM,2.7,5,5,247,0,31999.410000000003,11410.0,64.0,118.0,737423.86,267220.95,77557.69,168.0,35.0,314811.125
12283,,429000,1,1,1.0,1,Y,12190.88,current,M,42.0,MEDIUM,15.4,3,3,299,1,40577.439999999995,30163.09,159.0,44.0,333335.76,137341.65,101176.0,149.0,54.0,257875.0
17355,,110000,1,1,1.0,1,Y,749.68,current,F,83.0,MEDIUM,37.349999999999994,5,5,516,0,21431.0,11224.21,92.0,60.0,183180.77000000002,47612.9,481719.07,190.0,113.0,59583.0
6557,,100000,1,1,1.0,1,Y,5629.76,current,M,55.0,HIGH,14.0,4,4,269,1,36874.34,17067.57,67.0,50.0,1052938.44,135100.96,109400.69,76.0,65.0,69904.0
1523,,564000,1,1,1.0,1,Y,2305.34,current,M,66.0,LOW,36.800000000000004,10,10,539,1,5462.9,13503.86,53.0,142.0,56705.45,62767.91,138509.59,135.0,71.0,86500.0
579,,145000,1,1,1.0,1,Y,31528.03,saving,M,30.0,MEDIUM,6.0,9,9,539,1,20604.07,19464.05,78.0,156.0,716724.59,84147.21,150301.28999999998,86.0,55.0,107192.0
11196,,282000,1,1,1.0,1,Y,1161.6,current,M,37.0,LOW,11.9,5,5,503,0,38543.7,3090.0,119.0,52.0,340774.2,180351.12,216520.0,59.0,17.0,158850.89
4925,,27000,1,1,1.0,1,Y,780.6,saving,M,32.0,LOW,9.600000000000001,10,10,683,1,29653.4,52786.44875000001,119.0,5.0,152382.25,95912.41,105599.0,80.0,59.0,290544.0
10260,,124000,1,1,1.0,1,Y,2847.27,current,M,32.0,MEDIUM,7.2,4,4,267,1,45997.355,10735.22,132.0,104.0,363988.81,103491.06,63157.0,103.0,30.0,129820.0
16414,,378000,1,1,1.0,1,Y,5437.92,current,M,47.0,MEDIUM,16.2,10,10,324,1,41134.47,4517.0599999999995,252.5,135.0,221052.55,79639.8,129668.0,120.0,12.0,107178.0
9575,,533000,1,1,1.0,1,Y,1430.75,saving,M,60.0,MEDIUM,32.0,10,10,583,0,58487.979999999996,17684.13,38.0,12.0,229349.15,83261.54,134903.5,95.0,6.0,107205.0
4517,,293000,1,1,1.0,1,Y,591.34,saving,F,60.0,MEDIUM,8.0,3,3,511,1,49074.41,24200.760000000002,107.0,49.0,259098.08999999997,267600.29000000004,300152.4,104.0,25.0,134970.0
5120,,371000,1,1,1.0,1,Y,18606.55,current,M,40.0,MEDIUM,16.0,10,10,656,1,22584.63,14255.99,135.0,57.0,647976.0,447164.94625000004,48833.91,87.0,22.0,67746.0
624,,410000,1,1,1.0,1,Y,422857.0,saving,M,53.0,MEDIUM,9.9,4,4,799,1,15561.01,3217.0,71.0,66.0,60006.27,385233.54999999993,109932.77,251.0,93.0,73120.08
19457,,16000,1,1,1.0,1,Y,1911.82,current,M,66.0,MEDIUM,4.6000000000000005,7,7,805,1,50968.41,11564.73,108.0,114.0,440144.32007,348455.22,109156.0,48.0,44.0,131956.0
18888,,581000,1,1,1.0,1,Y,685.28,saving,M,66.0,MEDIUM,36.800000000000004,4,4,911,0,11660.34,22643.5,77.0,57.0,270678.45,106280.19,297868.97,171.0,41.0,120436.0
2356,,255000,1,1,1.0,1,Y,19279.87,saving,F,53.0,MEDIUM,9.9,3,3,818,1,74733.49,18890.9,110.0,123.0,246750.61,71250.28,177673.83000000002,34.0,43.0,106718.0
4545,,1000000,1,1,1.0,1,Y,36630.43,current,M,33.0,LOW,7.800000000000001,5,5,958,0,39309.340000000004,19075.4,160.0,62.0,232732.8,270010.93,151738.0,225.0,34.0,78357.0
18014,,371000,1,1,1.0,1,Y,2793.56,current,M,60.0,MEDIUM,4.0,9,9,445,1,19147.284999999996,17433.8,178.0,9.0,191643.8,206295.69,23292.0,79.0,62.0,46462.0
13964,,59000,1,1,1.0,1,Y,19856.13,current,M,33.0,LOW,5.2,9,9,488,0,70853.98999999999,5281.75,62.0,45.0,420405.7,255736.89,145670.75,141.0,6.0,49352.0
6774,,378000,1,1,1.0,1,Y,1637.15,current,M,47.0,LOW,27.0,2,2,958,1,46097.565,21851.7,26.0,43.0,92786.2,48180.28,63288.0,120.0,23.0,209352.22
12210,,136000,1,1,1.0,1,Y,393.95,current,M,60.0,MEDIUM,8.0,8,8,259,1,69292.8,14882.49,42.0,54.0,210607.6,267112.14,64264.65,86.0,50.0,131108.0
7735,,130000,1,1,1.0,1,Y,207.9,current,M,83.0,LOW,37.349999999999994,2,2,710,1,18313.855,5352.51,151.0,51.0,80504.31,54874.81,249545.67,136.0,74.0,221565.0
12253,,326000,1,1,1.0,1,Y,401.79,current,M,53.0,MEDIUM,9.9,2,2,594,1,78839.35,15441.84,252.5,60.0,414025.66000000003,76861.23,366557.28,61.0,46.0,117820.0
968,,17000,1,1,1.0,1,Y,1239.2,current,M,31.0,MEDIUM,11.0,4,4,658,1,47609.06,15787.52,61.0,31.0,489565.4,226799.01,510021.06500000006,283.5,11.0,146880.97
19474,,202500,1,1,1.0,1,Y,346.33,current,M,66.0,LOW,23.0,7,7,700,0,16397.83,8047.030000000001,143.0,21.0,223467.0,156846.26,152873.0,180.0,75.0,74842.19
10090,,116000,1,1,1.0,1,Y,174.94,current,M,37.0,MEDIUM,17.0,8,8,269,1,70643.19,27186.92,101.0,32.0,50672.21006,94621.89,105381.0,224.0,39.0,97590.0
9695,,74100,1,1,1.0,1,Y,12826.96,current,M,34.0,HIGH,14.0,1,1,737,0,20017.85,15126.439999999999,80.0,15.0,208022.1,79988.62,174621.0,71.0,16.0,314811.125
